시도코드,시도,시군구코드,시군구,읍면동코드,읍면동, 시점 ,총인구,20-39세 여성인구,65세 이상 인구,지방소멸위험지수,지방소멸위험분류
48,경상남도,48890, 합천군,4889045000,  대병면,202302,"1,927 ",68 ,944 ,0.072 ,5
47,경상북도,47150, 김천시,4715043000,  부항면,202302,"1,233 ",44 ,610 ,0.072 ,5
28,인천광역시,28720, 옹진군,2872034500,  대청면소청출장소,202302,220 ,7 ,97 ,0.072 ,5
48,경상남도,48890, 합천군,4889043000,  삼가면,202302,"3,073 ",108 ,"1,493 ",0.072 ,5
44,충청남도,44800, 홍성군,4480037000,  서부면,202302,"3,114 ",106 ,"1,462 ",0.073 ,5
47,경상북도,47730, 의성군,4773036000,  가음면,202302,"1,465 ",53 ,731 ,0.073 ,5
47,경상북도,47820, 청도군,4782025100,  화양읍남성현출장소,202302,"1,102 ",38 ,524 ,0.073 ,5
44,충청남도,44800, 홍성군,4480038000,  갈산면,202302,"3,452 ",122 ,"1,681 ",0.073 ,5
46,전라남도,46820, 해남군,4682039000,  마산면,202302,"2,311 ",78 ,"1,074 ",0.073 ,5
48,경상남도,48270, 밀양시,4827034000,  산내면,202302,"3,768 ",122 ,"1,679 ",0.073 ,5
47,경상북도,47170, 안동시,4717038000,  임하면,202302,"2,710 ",93 ,"1,278 ",0.073 ,5
43,충청북도,43760, 괴산군,4376033000,  연풍면,202302,"2,276 ",75 ,"1,030 ",0.073 ,5
43,충청북도,43150, 제천시,4315034000,  덕산면,202302,"2,156 ",69 ,947 ,0.073 ,5
47,경상북도,47170, 안동시,4717035000,  일직면,202302,"2,587 ",95 ,"1,301 ",0.073 ,5
45,전라북도,45740, 장수군,4574032000,  번암면,202302,"2,216 ",76 ,"1,039 ",0.073 ,5
48,경상남도,48840, 남해군,4884031000,  이동면,202302,"3,683 ",125 ,"1,708 ",0.073 ,5
45,전라북도,45800, 부안군,4580031000,  주산면,202302,"1,773 ",65 ,888 ,0.073 ,5
45,전라북도,45190, 남원시,4519036000,  대강면,202302,"1,518 ",59 ,806 ,0.073 ,5
45,전라북도,45190, 남원시,4519032000,  수지면,202302,"1,069 ",37 ,505 ,0.073 ,5
44,충청남도,44180, 보령시,4418034000,  청소면,202302,"2,491 ",91 ,"1,240 ",0.073 ,5
48,경상남도,48820, 고성군,4882036000,  영현면,202302,870 ,35 ,476 ,0.074 ,5
43,충청북도,43800, 단양군,4380032000,  가곡면,202302,"2,045 ",64 ,870 ,0.074 ,5
43,충청북도,43760, 괴산군,4376036000,  청천면,202302,"5,177 ",164 ,"2,229 ",0.074 ,5
44,충청남도,44710, 금산군,4471036000,  남이면,202302,"2,025 ",66 ,897 ,0.074 ,5
47,경상북도,47113, 북구,4711331000,  신광면,202302,"2,880 ",102 ,"1,385 ",0.074 ,5
42,강원도,42150, 강릉시,4215032000,  왕산면,202302,"1,562 ",52 ,706 ,0.074 ,5
44,충청남도,44825, 태안군,4482536000,  이원면,202302,"2,219 ",81 ,"1,099 ",0.074 ,5
43,충청북도,43740, 영동군,4374034000,  매곡면,202302,"1,853 ",63 ,853 ,0.074 ,5
47,경상북도,47150, 김천시,4715035000,  감문면,202302,"3,241 ",115 ,"1,557 ",0.074 ,5
46,전라남도,46810, 강진군,4681032000,  칠량면,202302,"2,159 ",76 ,"1,028 ",0.074 ,5
45,전라북도,45140, 익산시,4514034000,  웅포면,202302,"1,506 ",55 ,743 ,0.074 ,5
48,경상남도,48880, 거창군,4888032000,  웅양면,202302,"1,804 ",65 ,878 ,0.074 ,5
46,전라남도,46720, 곡성군,4672032000,  삼기면,202302,"1,639 ",59 ,796 ,0.074 ,5
48,경상남도,48870, 함양군,4887031000,  마천면,202302,"2,053 ",68 ,917 ,0.074 ,5
45,전라북도,45800, 부안군,4580038000,  백산면,202302,"2,410 ",90 ,"1,212 ",0.074 ,5
44,충청남도,44810, 예산군,4481031000,  대술면,202302,"2,341 ",86 ,"1,157 ",0.074 ,5
43,충청북도,43130, 충주시,4313036000,  노은면,202302,"2,232 ",82 ,"1,103 ",0.074 ,5
44,충청남도,44770, 서천군,4477040000,  비인면,202302,"2,839 ",100 ,"1,344 ",0.074 ,5
46,전라남도,46170, 나주시,4617033000,  반남면,202302,"1,361 ",50 ,672 ,0.074 ,5
45,전라북도,45750, 임실군,4575031000,  청웅면,202302,"1,247 ",46 ,618 ,0.074 ,5
46,전라남도,46170, 나주시,4617035000,  동강면,202302,"2,323 ",86 ,"1,155 ",0.074 ,5
45,전라북도,45750, 임실군,4575034000,  성수면,202302,"1,592 ",56 ,751 ,0.075 ,5
43,충청북도,43130, 충주시,4313043000,  소태면,202302,"1,911 ",67 ,898 ,0.075 ,5
48,경상남도,48850, 하동군,4885036000,  금남면,202302,"3,273 ",108 ,"1,447 ",0.075 ,5
48,경상남도,48740, 창녕군,4874039000,  장마면,202302,"1,829 ",66 ,884 ,0.075 ,5
47,경상북도,47150, 김천시,4715044000,  대덕면,202302,"2,233 ",72 ,964 ,0.075 ,5
43,충청북도,43130, 충주시,4313035000,  신니면,202302,"2,813 ",100 ,"1,333 ",0.075 ,5
48,경상남도,48880, 거창군,4888036000,  마리면,202302,"1,981 ",70 ,930 ,0.075 ,5
48,경상남도,48850, 하동군,4885039000,  북천면,202302,"1,590 ",58 ,770 ,0.075 ,5
47,경상북도,47130, 경주시,4713035000,  서면,202302,"3,084 ",112 ,"1,486 ",0.075 ,5
44,충청남도,44230, 논산시,4423038000,  벌곡면,202302,"2,428 ",83 ,"1,100 ",0.075 ,5
47,경상북도,47210, 영주시,4721035000,  안정면,202302,"2,878 ",103 ,"1,365 ",0.075 ,5
46,전라남도,46790, 화순군,4679037000,  도암면,202302,"1,410 ",52 ,689 ,0.075 ,5
46,전라남도,46730, 구례군,4673035000,  광의면,202302,"2,183 ",81 ,"1,073 ",0.075 ,5
46,전라남도,46820, 해남군,4682036000,  북일면,202302,"1,993 ",74 ,980 ,0.076 ,5
46,전라남도,46780, 보성군,4678037000,  조성면,202302,"3,529 ",129 ,"1,704 ",0.076 ,5
44,충청남도,44760, 부여군,4476036000,  홍산면,202302,"2,745 ",100 ,"1,320 ",0.076 ,5
43,충청북도,43800, 단양군,4380035000,  적성면,202302,"1,521 ",54 ,712 ,0.076 ,5
46,전라남도,46800, 장흥군,4680035000,  유치면,202302,986 ,33 ,434 ,0.076 ,5
48,경상남도,48730, 함안군,4873033000,  법수면,202302,"2,768 ",95 ,"1,249 ",0.076 ,5
47,경상북도,47210, 영주시,4721036000,  봉현면,202302,"2,607 ",89 ,"1,168 ",0.076 ,5
43,충청북도,43760, 괴산군,4376032000,  장연면,202302,"1,892 ",62 ,812 ,0.076 ,5
47,경상북도,47250, 상주시,4725036000,  외남면,202302,"1,598 ",58 ,759 ,0.076 ,5
47,경상북도,47290, 경산시,4729034000,  용성면,202302,"3,256 ",115 ,"1,504 ",0.076 ,5
46,전라남도,46870, 영광군,4687035000,  군남면,202302,"2,262 ",92 ,"1,203 ",0.076 ,5
48,경상남도,48270, 밀양시,4827032000,  상동면,202302,"3,081 ",115 ,"1,503 ",0.077 ,5
28,인천광역시,28710, 강화군,2871040000,  교동면,202302,"2,803 ",104 ,"1,359 ",0.077 ,5
48,경상남도,48720, 의령군,4872031000,  가례면,202302,"1,634 ",60 ,784 ,0.077 ,5
45,전라북도,45180, 정읍시,4518040000,  감곡면,202302,"2,684 ",108 ,"1,411 ",0.077 ,5
47,경상북도,47730, 의성군,4773042000,  단북면,202302,"1,757 ",68 ,888 ,0.077 ,5
46,전라남도,46130, 여수시,4613035600,  화정면개도출장소,202302,772 ,29 ,378 ,0.077 ,5
45,전라북도,45710, 완주군,4571041000,  경천면,202302,983 ,34 ,442 ,0.077 ,5
47,경상북도,47720, 군위군,4772033000,  부계면,202302,"2,102 ",75 ,973 ,0.077 ,5
45,전라북도,45210, 김제시,4521039000,  청하면,202302,"1,697 ",65 ,843 ,0.077 ,5
45,전라북도,45790, 고창군,4579038000,  대산면,202302,"3,117 ",116 ,"1,502 ",0.077 ,5
47,경상북도,47230, 영천시,4723037000,  임고면,202302,"4,106 ",153 ,"1,979 ",0.077 ,5
44,충청남도,44810, 예산군,4481033000,  광시면,202302,"3,019 ",115 ,"1,486 ",0.077 ,5
43,충청북도,43730, 옥천군,4373032000,  안남면,202302,"1,397 ",51 ,659 ,0.077 ,5
44,충청남도,44180, 보령시,4418032900,  원산출장소,202302,"1,062 ",34 ,439 ,0.077 ,5
48,경상남도,48870, 함양군,4887039000,  백전면,202302,"1,553 ",56 ,723 ,0.077 ,5
46,전라남도,46770, 고흥군,4677039000,  남양면,202302,"2,198 ",86 ,"1,110 ",0.077 ,5
48,경상남도,48310, 거제시,4831038500,  하청면칠천출장소,202302,"1,033 ",38 ,489 ,0.078 ,5
45,전라북도,45180, 정읍시,4518042000,  칠보면,202302,"2,189 ",75 ,965 ,0.078 ,5
47,경상북도,47920, 봉화군,4792036000,  재산면,202302,"1,426 ",49 ,630 ,0.078 ,5
46,전라남도,46720, 곡성군,4672034000,  목사동면,202302,"1,330 ",50 ,642 ,0.078 ,5
48,경상남도,48880, 거창군,4888037000,  남상면,202302,"2,295 ",86 ,"1,104 ",0.078 ,5
45,전라북도,45790, 고창군,4579041000,  성내면,202302,"1,899 ",75 ,962 ,0.078 ,5
48,경상남도,48170, 진주시,4817039000,  지수면,202302,"1,388 ",49 ,628 ,0.078 ,5
46,전라남도,46170, 나주시,4617042000,  다도면,202302,"1,788 ",65 ,833 ,0.078 ,5
45,전라북도,45730, 무주군,4573033000,  적상면,202302,"2,557 ",92 ,"1,178 ",0.078 ,5
47,경상북도,47760, 영양군,4776033000,  일월면,202302,"1,701 ",62 ,793 ,0.078 ,5
46,전라남도,46830, 영암군,4683034000,  시종면,202302,"3,321 ",121 ,"1,546 ",0.078 ,5
47,경상북도,47280, 문경시,4728037000,  농암면,202302,"2,554 ",95 ,"1,213 ",0.078 ,5
48,경상남도,48220, 통영시,4822033000,  도산면,202302,"2,758 ",99 ,"1,262 ",0.078 ,5
42,강원도,42750, 영월군,4275038000,  무릉도원면,202302,"2,075 ",72 ,917 ,0.079 ,5
46,전라남도,46780, 보성군,4678033000,  겸백면,202302,"1,111 ",45 ,573 ,0.079 ,5
44,충청남도,44760, 부여군,4476035000,  구룡면,202302,"2,267 ",85 ,"1,082 ",0.079 ,5
47,경상북도,47760, 영양군,4776034000,  수비면,202302,"1,639 ",56 ,712 ,0.079 ,5
46,전라남도,46790, 화순군,4679034000,  이양면,202302,"1,785 ",69 ,877 ,0.079 ,5
44,충청남도,44760, 부여군,4476042000,  장암면,202302,"2,616 ",103 ,"1,309 ",0.079 ,5
47,경상북도,47760, 영양군,4776031000,  입암면,202302,"2,038 ",75 ,951 ,0.079 ,5
48,경상남도,48270, 밀양시,4827037000,  초동면,202302,"3,354 ",128 ,"1,623 ",0.079 ,5
43,충청북도,43770, 음성군,4377031000,  소이면,202302,"2,853 ",106 ,"1,344 ",0.079 ,5
46,전라남도,46900, 진도군,4690036500,  조도면가사출장소,202302,249 ,9 ,114 ,0.079 ,5
46,전라남도,46780, 보성군,4678040000,  웅치면,202302,"1,051 ",43 ,544 ,0.079 ,5
48,경상남도,48730, 함안군,4873039000,  여항면,202302,883 ,33 ,417 ,0.079 ,5
48,경상남도,48330, 양산시,4833032000,  원동면,202302,"3,340 ",123 ,"1,554 ",0.079 ,5
47,경상북도,47820, 청도군,4782031000,  각남면,202302,"2,161 ",84 ,"1,061 ",0.079 ,5
44,충청남도,44150, 공주시,4415039000,  사곡면,202302,"2,793 ",102 ,"1,286 ",0.079 ,5
43,충청북도,43130, 충주시,4313037000,  앙성면,202302,"3,938 ",140 ,"1,765 ",0.079 ,5
45,전라북도,45180, 정읍시,4518041000,  옹동면,202302,"1,621 ",62 ,781 ,0.079 ,5
48,경상남도,48840, 남해군,4884039000,  창선면,202302,"5,395 ",204 ,"2,567 ",0.079 ,5
46,전라남도,46900, 진도군,4690035000,  지산면,202302,"2,977 ",118 ,"1,483 ",0.080 ,5
46,전라남도,46890, 완도군,4689034000,  약산면,202302,"2,188 ",81 ,"1,017 ",0.080 ,5
48,경상남도,48720, 의령군,4872035000,  용덕면,202302,"1,481 ",54 ,678 ,0.080 ,5
45,전라북도,45210, 김제시,4521032000,  죽산면,202302,"2,414 ",95 ,"1,192 ",0.080 ,5
47,경상북도,47770, 영덕군,4777032000,  남정면,202302,"2,276 ",94 ,"1,179 ",0.080 ,5
43,충청북도,43760, 괴산군,4376040000,  소수면,202302,"2,089 ",74 ,927 ,0.080 ,5
42,강원도,42720, 홍천군,4272032000,  두촌면,202302,"2,405 ",88 ,"1,099 ",0.080 ,5
44,충청남도,44790, 청양군,4479031000,  운곡면,202302,"2,094 ",78 ,974 ,0.080 ,5
44,충청남도,44810, 예산군,4481039000,  신암면,202302,"3,344 ",126 ,"1,570 ",0.080 ,5
42,강원도,42230, 삼척시,4223036000,  신기면,202302,652 ,23 ,286 ,0.080 ,5
45,전라북도,45180, 정읍시,4518037000,  이평면,202302,"2,014 ",79 ,982 ,0.080 ,5
45,전라북도,45180, 정읍시,4518033000,  소성면,202302,"2,033 ",78 ,969 ,0.080 ,5
47,경상북도,47170, 안동시,4717031000,  와룡면,202302,"3,912 ",150 ,"1,863 ",0.081 ,5
42,강원도,42230, 삼척시,4223032000,  하장면,202302,"1,260 ",42 ,521 ,0.081 ,5
28,인천광역시,28720, 옹진군,2872035000,  덕적면,202302,"1,914 ",68 ,843 ,0.081 ,5
47,경상북도,47840, 성주군,4784033000,  수륜면,202302,"3,213 ",117 ,"1,450 ",0.081 ,5
45,전라북도,45790, 고창군,4579034000,  공음면,202302,"2,393 ",92 ,"1,139 ",0.081 ,5
48,경상남도,48880, 거창군,4888040000,  가조면,202302,"3,553 ",135 ,"1,671 ",0.081 ,5
45,전라북도,45800, 부안군,4580042000,  위도면,202302,"1,121 ",42 ,519 ,0.081 ,5
46,전라남도,46890, 완도군,4689033000,  고금면,202302,"4,073 ",152 ,"1,876 ",0.081 ,5
47,경상북도,47250, 상주시,4725043000,  외서면,202302,"2,607 ",95 ,"1,172 ",0.081 ,5
48,경상남도,48890, 합천군,4889034000,  야로면,202302,"2,301 ",85 ,"1,048 ",0.081 ,5
46,전라남도,46830, 영암군,4683037000,  서호면,202302,"1,847 ",73 ,900 ,0.081 ,5
47,경상북도,47111, 남구,4711125000,  구룡포읍,202302,"7,028 ",254 ,"3,129 ",0.081 ,5
47,경상북도,47130, 경주시,4713033000,  내남면,202302,"4,560 ",169 ,"2,080 ",0.081 ,5
44,충청남도,44790, 청양군,4479035000,  청남면,202302,"1,827 ",69 ,849 ,0.081 ,5
46,전라남도,46780, 보성군,4678036000,  문덕면,202302,918 ,33 ,406 ,0.081 ,5
43,충청북도,43740, 영동군,4374040000,  심천면,202302,"3,030 ",117 ,"1,439 ",0.081 ,5
48,경상남도,48850, 하동군,4885035000,  고전면,202302,"2,087 ",78 ,959 ,0.081 ,5
43,충청북도,43750, 진천군,4375034000,  백곡면,202302,"2,056 ",78 ,957 ,0.082 ,5
47,경상북도,47930, 울진군,4793031500,  북면하당출장소,202302,663 ,26 ,319 ,0.082 ,5
44,충청남도,44760, 부여군,4476043000,  세도면,202302,"3,008 ",116 ,"1,423 ",0.082 ,5
44,충청남도,44790, 청양군,4479036000,  장평면,202302,"2,253 ",89 ,"1,091 ",0.082 ,5
48,경상남도,48720, 의령군,4872034000,  화정면,202302,"1,481 ",56 ,686 ,0.082 ,5
42,강원도,42730, 횡성군,4273037000,  서원면,202302,"2,059 ",76 ,930 ,0.082 ,5
45,전라북도,45210, 김제시,4521041000,  진봉면,202302,"2,501 ",106 ,"1,296 ",0.082 ,5
44,충청남도,44710, 금산군,4471034000,  군북면,202302,"2,424 ",87 ,"1,062 ",0.082 ,5
44,충청남도,44825, 태안군,4482531000,  고남면,202302,"2,307 ",84 ,"1,025 ",0.082 ,5
47,경상북도,47760, 영양군,4776035000,  석보면,202302,"1,950 ",74 ,902 ,0.082 ,5
47,경상북도,47230, 영천시,4723035000,  화남면,202302,"3,215 ",119 ,"1,450 ",0.082 ,5
48,경상남도,48850, 하동군,4885034000,  횡천면,202302,"1,814 ",69 ,840 ,0.082 ,5
46,전라남도,46890, 완도군,4689031000,  군외면,202302,"3,072 ",119 ,"1,448 ",0.082 ,5
47,경상북도,47830, 고령군,4783031000,  덕곡면,202302,"1,401 ",57 ,692 ,0.082 ,5
44,충청남도,44210, 서산시,4421038000,  운산면,202302,"4,929 ",185 ,"2,244 ",0.082 ,5
42,강원도,42730, 횡성군,4273032000,  안흥면,202302,"3,039 ",94 ,"1,140 ",0.082 ,5
47,경상북도,47280, 문경시,4728032000,  산양면,202302,"3,048 ",117 ,"1,418 ",0.083 ,5
45,전라북도,45210, 김제시,4521043000,  봉남면,202302,"2,178 ",88 ,"1,066 ",0.083 ,5
46,전라남도,46770, 고흥군,4677038000,  과역면,202302,"3,179 ",127 ,"1,538 ",0.083 ,5
45,전라북도,45770, 순창군,4577038000,  적성면,202302,"1,216 ",47 ,569 ,0.083 ,5
48,경상남도,48820, 고성군,4882037000,  영오면,202302,"1,409 ",52 ,629 ,0.083 ,5
42,강원도,42730, 횡성군,4273036000,  공근면,202302,"3,444 ",126 ,"1,524 ",0.083 ,5
48,경상남도,48270, 밀양시,4827038000,  무안면,202302,"4,834 ",186 ,"2,247 ",0.083 ,5
47,경상북도,47230, 영천시,4723039000,  북안면,202302,"4,382 ",172 ,"2,076 ",0.083 ,5
47,경상북도,47113, 북구,4711333000,  송라면,202302,"2,448 ",99 ,"1,194 ",0.083 ,5
45,전라북도,45140, 익산시,4514036000,  용안면,202302,"2,551 ",105 ,"1,264 ",0.083 ,5
46,전라남도,46170, 나주시,4617034000,  공산면,202302,"2,207 ",84 ,"1,011 ",0.083 ,5
47,경상북도,47750, 청송군,4775031500,  주왕산면,202302,"1,787 ",67 ,806 ,0.083 ,5
44,충청남도,44180, 보령시,4418033000,  천북면,202302,"3,330 ",124 ,"1,491 ",0.083 ,5
46,전라남도,46800, 장흥군,4680033000,  장동면,202302,"1,183 ",50 ,601 ,0.083 ,5
46,전라남도,46910, 신안군,4691031000,  증도면,202302,"1,426 ",50 ,601 ,0.083 ,5
45,전라북도,45190, 남원시,4519037000,  대산면,202302,"1,612 ",58 ,697 ,0.083 ,5
47,경상북도,47230, 영천시,4723032000,  신녕면,202302,"3,692 ",141 ,"1,693 ",0.083 ,5
42,강원도,42110, 춘천시,4211034000,  남면,202302,"1,074 ",42 ,504 ,0.083 ,5
43,충청북도,43130, 충주시,4313042000,  엄정면,202302,"3,051 ",119 ,"1,428 ",0.083 ,5
43,충청북도,43150, 제천시,4315032000,  청풍면,202302,"1,255 ",46 ,552 ,0.083 ,5
46,전라남도,46870, 영광군,4687038500,  낙월면안마출장소,202302,200 ,7 ,84 ,0.083 ,5
48,경상남도,48870, 함양군,4887036000,  안의면,202302,"4,315 ",171 ,"2,051 ",0.083 ,5
47,경상북도,47920, 봉화군,4792032000,  봉성면,202302,"2,025 ",79 ,947 ,0.083 ,5
44,충청남도,44810, 예산군,4481040000,  오가면,202302,"4,068 ",151 ,"1,810 ",0.083 ,5
48,경상남도,48270, 밀양시,4827033000,  산외면,202302,"2,777 ",99 ,"1,185 ",0.084 ,5
43,충청북도,43720, 보은군,4372031500,  속리산면,202302,"1,794 ",64 ,766 ,0.084 ,5
46,전라남도,46790, 화순군,4679040000,  동복면,202302,"1,568 ",64 ,766 ,0.084 ,5
45,전라북도,45800, 부안군,4580041000,  줄포면,202302,"2,450 ",91 ,"1,089 ",0.084 ,5
48,경상남도,48240, 사천시,4824035000,  곤양면,202302,"3,236 ",121 ,"1,447 ",0.084 ,5
44,충청남도,44230, 논산시,4423040000,  가야곡면,202302,"3,257 ",127 ,"1,517 ",0.084 ,5
43,충청북도,43720, 보은군,4372036000,  수한면,202302,"1,856 ",71 ,848 ,0.084 ,5
43,충청북도,43150, 제천시,4315031000,  금성면,202302,"1,829 ",68 ,811 ,0.084 ,5
48,경상남도,48740, 창녕군,4874032000,  성산면,202302,"1,575 ",62 ,739 ,0.084 ,5
48,경상남도,48740, 창녕군,4874037000,  계성면,202302,"2,216 ",83 ,989 ,0.084 ,5
28,인천광역시,28710, 강화군,2871038000,  양사면,202302,"1,902 ",75 ,893 ,0.084 ,5
48,경상남도,48870, 함양군,4887038000,  서상면,202302,"1,748 ",69 ,821 ,0.084 ,5
46,전라남도,46730, 구례군,4673037000,  산동면,202302,"2,891 ",104 ,"1,237 ",0.084 ,5
46,전라남도,46790, 화순군,4679039500,  백아면,202302,"1,561 ",65 ,773 ,0.084 ,5
45,전라북도,45750, 임실군,4575041000,  지사면,202302,"1,202 ",46 ,547 ,0.084 ,5
44,충청남도,44710, 금산군,4471035000,  남일면,202302,"2,774 ",97 ,"1,153 ",0.084 ,5
46,전라남도,46780, 보성군,4678035000,  복내면,202302,"1,578 ",66 ,784 ,0.084 ,5
44,충청남도,44150, 공주시,4415040000,  신풍면,202302,"3,102 ",117 ,"1,389 ",0.084 ,5
44,충청남도,44710, 금산군,4471032000,  제원면,202302,"2,760 ",108 ,"1,280 ",0.084 ,5
48,경상남도,48850, 하동군,4885032000,  악양면,202302,"3,433 ",123 ,"1,453 ",0.085 ,5
48,경상남도,48240, 사천시,4824037000,  서포면,202302,"3,423 ",132 ,"1,555 ",0.085 ,5
45,전라북도,45750, 임실군,4575040000,  덕치면,202302,"1,169 ",44 ,518 ,0.085 ,5
45,전라북도,45180, 정읍시,4518034000,  고부면,202302,"2,716 ",107 ,"1,259 ",0.085 ,5
46,전라남도,46840, 무안군,4684036000,  해제면,202302,"4,709 ",180 ,"2,117 ",0.085 ,5
48,경상남도,48740, 창녕군,4874031000,  고암면,202302,"1,763 ",73 ,858 ,0.085 ,5
43,충청북도,43130, 충주시,4313041000,  산척면,202302,"2,215 ",84 ,986 ,0.085 ,5
44,충청남도,44810, 예산군,4481037000,  봉산면,202302,"2,436 ",94 ,"1,102 ",0.085 ,5
45,전라북도,45180, 정읍시,4518035000,  영원면,202302,"1,691 ",71 ,832 ,0.085 ,5
43,충청북도,43770, 음성군,4377032000,  원남면,202302,"2,998 ",119 ,"1,394 ",0.085 ,5
42,강원도,42130, 원주시,4213035000,  부론면,202302,"2,185 ",90 ,"1,054 ",0.085 ,5
42,강원도,42720, 홍천군,4272031000,  화촌면,202302,"4,368 ",165 ,"1,932 ",0.085 ,5
44,충청남도,44790, 청양군,4479037000,  남양면,202302,"2,617 ",107 ,"1,252 ",0.085 ,5
48,경상남도,48270, 밀양시,4827035000,  단장면,202302,"4,253 ",160 ,"1,872 ",0.085 ,5
47,경상북도,47280, 문경시,4728025300,  가은읍,202302,"3,158 ",126 ,"1,474 ",0.085 ,5
48,경상남도,48170, 진주시,4817033000,  금곡면,202302,"2,123 ",85 ,994 ,0.086 ,5
47,경상북도,47250, 상주시,4725032500,  사벌국면,202302,"3,764 ",152 ,"1,776 ",0.086 ,5
